GENERAL_ID,Risk_category,registration_number,Lat,Lon,County,Address,Post_code,Locality,Year Built,Height Regime,Apartment count,Surface,Examination Year,Certified expert,Observations,Cadastre Number,Land Registry Number,Administration Update,Admin Update
2238,U2,1473,44.459992,26.13352,București,Strada TREI SCAUNE,27,Sector,1942,S+P+1 E+Ma,0,0,1994,Mircea NEICU,,,,07.04.2016,03.05.2016
2239,U2,1474,44.437426,26.104627,București,Strada TUDOR ARGHEZI,12,Sector,1935,S+P+2E+Ma,0,0,1993,Adina SIMION,,,,07.04.2016,03.05.2016
2240,U3,1475,44.439502,26.103223,București,Strada TUDOR ARGHEZI,11,Sector,1946,S+P+7E,25,3032,1993,Cristian BALAN,,,,07.04.2016,03.05.2016
2241,U2,1476,44.437716,26.104257,București,Strada TUDOR ARGHEZI,16,Sector,1934,S+P+6E,0,0,1993,Rodica ANGELESCU,,,,07.04.2016,03.05.2016
2242,U2,1477,44.439966,26.10279,București,Strada TUDOR ARGHEZI,17,Sector,1951,S+P+4E,0,0,1993,Adina SIMION,,,,07.04.2016,03.05.2016
2243,U3,1478,44.440132,26.102633,București,Strada TUDOR ARGHEZI,19,Sector,1910,S+P+3E,0,0,1993,Mircea NEICU,,,,07.04.2016,03.05.2016
2244,U3,1479,44.438437,26.104008,București,Strada TUDOR ARGHEZI,24,Sector,1922,S+P+1E+Ma,0,0,1993,Mircea NEICU,,,,07.04.2016,03.05.2016
2245,U1,1480,44.440907,26.102305,București,Strada TUDOR ARGHEZI,25,Sector,1911,S+P+2E,0,0,1993,Mircea NEICU,,,,07.04.2016,03.05.2016
2246,U2,1481,44.457967,26.099232,București,Strada TUDOR VIANU,33,Sector,1930,S+P+1 E+Ma,0,0,1993,Victor NEDRITA,,,,07.04.2016,03.05.2016
2247,U2,1482,44.44805,26.107741,București,Strada TUNARI,6,Sector,1940,S+P+7E,0,0,1993,Radu PERJESCU,,,,07.04.2016,03.05.2016
2248,U3,1483,44.450735,26.106007,București,Strada TUNARI,45,Sector,1934,S+P+1E,0,0,1993,Adina SIMION,,,,07.04.2016,03.05.2016
2249,U2,1484,44.451891,26.105425,București,Strada TUNARI,73,Sector,1938,S+P+2E+Ma,0,0,1993,Adina SIMION,,,,07.04.2016,03.05.2016
2250,U2,1485,44.452465,26.10515,București,Strada TUNARI,81,Sector,1938,S+P+2E+Ma,0,0,1993,Adina SIMION,,,,07.04.2016,03.05.2016
2251,U3,1486,44.45261,26.10508,București,Strada TUNARI,83,Sector,1936,S+P+2E,0,0,1993,Adina SIMION,,,,07.04.2016,03.05.2016
2252,U2,1487,44.452903,26.104941,București,Strada TUNARI,87,Sector,1938,S+P+2E,0,0,1993,Adina SIMION,,,,07.04.2016,03.05.2016
2253,U2,1488,44.428731,26.123915,București,Strada TURTURELELOR,26(26A,Sector,1930,S+P+1E,0,0,1993,Adina SIMION,,,,07.04.2016,03.05.2016
2254,U3,1489,44.433884,26.122293,București,Strada TEPES VODA,16,Sector,1936,S+P+1E,0,0,1993,Niculaie TUDOSE,,,,07.04.2016,03.05.2016
2255,U3,1490,44.435283,26.125763,București,Strada TEPES VODA,72,Sector,1937,S+P+1E,0,0,1993,Niculaie TUDOSE,,,,07.04.2016,03.05.2016
2256,U3,1491,44.435338,26.125998,București,Strada TEPES VODA,78,Sector,1937,S+P+1E,0,0,1993,Niculaie TUDOSE,,,,07.04.2016,03.05.2016
2257,U3,1492,44.436265,26.134291,București,Strada TEPES VODA,146C,Sector,1927,S+P+1E; S+P+1E,0,0,1993,Viorel CONSTANTINESCU,,,,07.04.2016,03.05.2016
2258,U2,1493,44.379405,26.103081,București,Strada UIOARA,3,Sector,1973,S+P+10E,0,0,1993,Mihaela POPESCU,,,,07.04.2016,03.05.2016
2259,U1,1494,44.429754,26.098605,București,Splaiul UNIRII,2F,Sector,1930,S+P+3E,0,0,1994,Ion VARSA,,,,07.04.2016,03.05.2016
2260,U2,1495,44.422638,26.110202,București,Splaiul UNIRII,5,Sector,1939,S+P+8E,0,0,1993,Dan POPESCU,,,,07.04.2016,03.05.2016
2261,U1,1496,44.422638,26.110202,București,Splaiul UNIRII,9,Sector,1890,S+P+2E+Pod,0,0,1993,Dan POPESCU,,,,07.04.2016,03.05.2016
2262,U2,1497,44.422334,26.109718,București,Splaiul UNIRII,58,Sector,1920,S+P+2E,0,0,1993,Dan STANCIULESCU,,,,07.04.2016,03.05.2016
2263,U3,1498,44.420561,26.110414,București,Splaiul UNIRII,72,Sector,1932,S+P+1E,0,0,1993,Dan STANCIULESCU,,,,07.04.2016,03.05.2016
2264,U3,1499,44.420335,26.110462,București,Splaiul UNIRII,84,Sector,1900,S+P+1 E+Ma,0,0,1993,Gabriel PANICOV,,,,07.04.2016,03.05.2016
2265,U3,1500,44.417995,26.112174,București,Splaiul UNIRII,102(104,Sector,1903,S+P,0,0,1993,Dan STANCIULESCU,,,,07.04.2016,03.05.2016
2266,U2,1501,44.4171,26.113067,București,Splaiul UNIRII,112,Sector,1912,S+P+1E; S+P,0,0,1993,Dan STANCIULESCU,,,,07.04.2016,03.05.2016
2267,U2,1502,44.40912,26.123159,București,Splaiul UNIRII,209,Sector,1940,S+P+2E,0,0,1993,Dan POPESCU,,,,07.04.2016,03.05.2016
2268,U2,1503,44.421814,26.131542,București,Strada UNITATII,52,Sector,1930,S+P,0,0,1993,Mircea CONDRUT,,,,07.04.2016,03.05.2016
2269,U3,1504,44.429824,26.123102,București,Strada VALERIU BRANISTE,38,Sector,1940,S+P,0,0,1993,Radu AGENT,,,,07.04.2016,03.05.2016
2270,U2,1505,44.429253,26.095017,București,Strada VANATORI,1,Sector,1934,S+P+8E,0,0,1995,Mihai NAVODARIU,,,,07.04.2016,03.05.2016
2271,U3,1506,44.444578,26.123696,București,Strada VASELOR,23,Sector,0,S+P+1E,0,0,1993,Mircea CONDRUT,,,,07.04.2016,03.05.2016
2272,U3,1507,44.444668,26.124253,București,Strada VASELOR (corp C + D),24,Sector,1930,S+P; S+P+1E;,0,0,1993,Dan POPESCU,,,,07.04.2016,03.05.2016
2273,U3,1508,44.444467,26.123565,București,Strada VASELOR,28,Sector,1928,S+P+1 E+Ma,0,0,1993,Mircea NEICU,,,,07.04.2016,03.05.2016
2274,U1,1509,44.444494,26.123742,București,Strada VASELOR,30,Sector,1934,S+P+1 E+Ma,0,0,1993,Niculaie TUDOSE,,,,07.04.2016,03.05.2016
2275,U2,1510,44.43945,26.101525,București,Strada VASILE CONTA,6,Sector,1920,S+P+1 E+Ma,0,0,1993,Adina SIMION,,,,07.04.2016,03.05.2016
2276,U2,1511,44.440778,26.101223,București,Strada VASILE CONTA,17,Sector,1915,S+P+1 E+Ma,0,0,1993,Adina SIMION,,,,07.04.2016,03.05.2016
2277,U2,1512,44.440979,26.101219,București,Strada VASILE CONTA,19,Sector,1950,S+P+5E,0,0,1993,Adina SIMION,1949-1950,,,07.04.2016,03.05.2016
2278,U1,1513,44.434055,26.139469,București,Strada VASILE CRISTESCU,11C,Sector,1925,S+P+2E+Ma; S+P;,0,0,1993,Dan POPESCU,,,,07.04.2016,03.05.2016
2279,U1,1514,44.436902,26.107138,București,Strada VASILE LASCAR,6,Sector,1936,S+P+7E+Ma,10,1267,1993,Radu PERJESCU,,,,07.04.2016,03.05.2016
2280,U2,1515,44.438993,26.107967,București,Strada VASILE LASCAR,21,Sector,1937,S+P+8E,0,0,1993,Dan DUMITRESCU,,,,07.04.2016,03.05.2016
2281,U3,1516,44.438226,26.107814,București,Strada VASILE LASCAR,24,Sector,1920,S+P+4E,0,0,1993,Adina SIMION,,,,07.04.2016,03.05.2016
2282,U1,1517,44.440764,26.108686,București,Strada VASILE LASCAR,35,Sector,1946,S+P+Mz+7E,0,0,1993,Radu PERJESCU,,,,07.04.2016,03.05.2016
2283,U2,1518,44.440628,26.109115,București,Strada VASILE LASCAR,48(50,Sector,1935,S+P+8E,0,0,1993,Gabriela POP,,,,07.04.2016,03.05.2016
2284,U3,1519,44.441839,26.109492,București,Strada VASILE LASCAR,68,Sector,1932,S+P+4E,0,0,1993,Dan DUMITRESCU,,,,07.04.2016,03.05.2016
2285,U3,1520,44.443163,26.110155,București,Strada VASILE LASCAR,71C,Sector,1910,S+P+3E; S+P,0,0,1993,Dan DUMITRESCU,1935; 1910,,,07.04.2016,03.05.2016
2286,U2,1521,44.443547,26.110387,București,Strada VASILE LASCAR,77,Sector,1936,S+P+3E,0,0,1993,Dan DUMITRESCU,,,,07.04.2016,03.05.2016
2287,U3,1522,44.443676,26.110464,București,Strada VASILE LASCAR,79,Sector,1935,S+P+1 E+Ma,0,0,1993,Mircea NEICU,,,,07.04.2016,03.05.2016
2288,U3,1523,44.442672,26.110013,București,Strada VASILE LASCAR,80,Sector,1935,S+P+2E+Ma,5,904,1995,Radu AGENT,,,,07.04.2016,03.05.2016
2289,U2,1524,44.443804,26.110541,București,Strada VASILE LASCAR,81,Sector,1930,S+P+2E,0,0,1993,Dan POPESCU,,,,07.04.2016,03.05.2016
2290,U2,1525,44.443875,26.111139,București,Strada VASILE LASCAR,100,Sector,1935,S+P+5E+Ma,22,2144,1995,Horia DUGAN,,,,07.04.2016,03.05.2016
2291,U2,1526,44.431538,26.116476,București,Strada VASILE LUCACIU,31(33,Sector,1933,S+P+2E+Ma,0,1855,1994,Vasile GURAN,,,,07.04.2016,03.05.2016
2292,U2,1527,44.43201,26.120809,București,Strada VASILE LUCACIU,77,Sector,1930,S+P+2E,0,0,1993,Adina SIMION,,,,07.04.2016,03.05.2016
2293,U2,1528,44.431859,26.121451,București,Strada VASILE LUCACIU,88,Sector,1927,S+P+2E,0,0,1993,Adina SIMION,,,,07.04.2016,03.05.2016
2294,U3,1529,44.436156,26.083911,București,Strada VASILE PARVAN,14,Sector,1935,S+P+2E+Ma,0,0,1993,Aurel COMANESCU,,,,07.04.2016,03.05.2016
2295,U1,1530,44.439987,26.12167,București,Strada VASILE STROESCU,8,Sector,1934,S+P+2E+Ma,0,0,1993,Dan POPESCU,,,,07.04.2016,03.05.2016
2296,U2,1531,44.439961,26.122681,București,Strada VASILE STROESCU,18,Sector,1930,S+P+3E,0,0,1993,Dan POPESCU,,,,07.04.2016,03.05.2016
2297,U2,1532,44.421413,26.128429,București,Strada VASILE TONEANU,17,Sector,1933,S+P+2E,0,0,1993,Dan POPESCU,,,,07.04.2016,03.05.2016
2298,U3,1533,44.439733,26.179252,București,Aleea VERGULUI,1,Sector,1964,S+P+10E,0,0,1993,Stefan MIHAILESCU,,,,07.04.2016,03.05.2016
2299,U3,1534,44.440155,26.179523,București,Aleea VERGULUI,3,Sector,1974,S+P+10E,0,0,1993,Stefan MIHAILESCU,,,,07.04.2016,03.05.2016
2300,U2,1535,44.440035,26.181291,București,Aleea VERGULUI,4,Sector,1975,S+P+10E,0,0,1993,Stefan MIHAILESCU,,,,07.04.2016,03.05.2016
2301,U3,1536,44.440011,26.180018,București,Aleea VERGULUI,5,Sector,1973,S+P+10E,0,0,1993,Gheorghe AFANASENCO,,,,07.04.2016,03.05.2016
2302,U3,1537,44.439993,26.180551,București,Aleea VERGULUI,7,Sector,1973,S+P+10E,0,0,1993,Gheorghe AFANASENCO,,,,07.04.2016,03.05.2016
2303,U3,1538,44.451199,26.078943,București,Strada VERONICA MICLE,25,Sector,1930,S+P+1E,0,0,1993,Dan POPESCU,,,,07.04.2016,03.05.2016
2304,U3,1539,44.417595,26.10945,București,Strada VERZISORI,35,Sector,1930,S+P,0,0,1993,Adina SIMION,,,,07.04.2016,03.05.2016
2305,U2,1540,44.417655,26.109381,București,Strada VERZISORI,46C,Sector,1920,S+P; S+P+Ma; S+P,0,0,1993,Cristian BALAN,,,,07.04.2016,03.05.2016
2306,U1,1541,44.446509,26.071605,București,Strada VESPASIAN,54,Sector,1939,S+P+4E,0,0,1994,Mircea PERJESCU,,,,07.04.2016,03.05.2016
2307,U1,1542,44.42934,26.07142,București,Strada VICTOR BABES,12,Sector,1930,S+P+1 E+Ma,0,0,1993,Armand NEFIAN,1927;1930,,,07.04.2016,03.05.2016
2308,U3,1543,44.434071,26.088008,București,Intrarea VASILE PAUN,2,Sector,1940,S+P+5E,0,0,1993,Mihai NAVODARIU,,,,07.04.2016,03.05.2016
2309,U3,1544,44.437846,26.170737,București,Soseaua VERGULUI,11,Sector,1975,S+P+11E,0,0,1993,Stefan.MIHAILESCU,,,,07.04.2016,03.05.2016
2310,U3,1545,44.437779,26.170708,București,Soseaua VERGULUI,13,Sector,1978,S+P+10E,0,0,1993,Mircea NEICU,,,,07.04.2016,03.05.2016
2311,U1,1546,44.433348,26.097916,București,Calea VICTORIEI,16(20,Sector,1890,S+P+2E; S+P+3E+Pod,0,0,1993,Emilian TITARU,,,,07.04.2016,03.05.2016
2312,U1,1547,44.433871,26.098374,București,Calea VICTORIEI,26,Sector,1822,S+P+1E,0,0,1993,Mircea NEICU,,,,07.04.2016,03.05.2016
2313,U2,1548,44.436765,26.097971,București,Calea VICTORIEI,54,Sector,1907,S+P+4E,0,174,1995,Mihai URSACHESCU,,,,07.04.2016,03.05.2016
2314,U2,1549,44.442881,26.092799,București,Calea VICTORIEI,91(93,Sector,1937,S+P+5E+M,0,10707,1993,Dragoş BADEA,,,,07.04.2016,03.05.2016
2315,U2,1550,44.445415,26.090991,București,Calea VICTORIEI,115,Sector,1887,S+P+1 E+Ma,0,2518,1996,Anatolie CAZACLIU,,,,07.04.2016,03.05.2016
2316,U2,1551,44.443268,26.093183,București,Calea VICTORIEI,122,Sector,1936,S+P+Mz+4E,0,2121,1996,Gabriel NICULESCU,,,,07.04.2016,03.05.2016
2317,U2,1552,44.444078,26.092358,București,Calea VICTORIEI,134,Sector,1900,S+P+2E+Ma,25,3115,1993,Eugeniu IORDACHESCU,,,,07.04.2016,03.05.2016
2318,U1,1553,44.448294,26.089111,București,Calea VICTORIEI,135,Sector,1940,S+P+9E,0,0,1993,Mircea NEICU,,,,07.04.2016,03.05.2016
2319,U3,1554,44.447496,26.08983,București,Calea VICTORIEI,190,Sector,1895,S+P+2E+Ma,0,2876,1996,Mihai URSACHESCU,,,,07.04.2016,03.05.2016
2320,U2,1555,44.450819,26.113997,București,Strada VIESPARILOR,29,Sector,1938,S+P+2E,0,0,1993,Dan STANCIULESCU,,,,07.04.2016,03.05.2016
2321,U3,1556,44.408069,26.091624,București,Soseaua VIILOR,94,Sector,1924,S+P+3E,0,0,1993,Mircea NEICU,,,,07.04.2016,03.05.2016
2322,U3,1557,44.407433,26.092617,București,Soseaua VIILOR,96,Sector,1926,S+P+3E,24,2165,1993,Niculaie TUDOSE,U3 ( Radiată din Lista imobilelor încadrate în clasa de risc seismic RsI conform Deciziei Civile nr.17/2010),,,07.04.2016,03.05.2016
2323,U3,1558,44.443828,26.109408,București,Strada VIITORULUI,10(12,Sector,1925,S+P+2E,0,0,1993,Leonid NEAGOE,,,,07.04.2016,03.05.2016
2324,U3,1559,44.443778,26.110865,București,Strada VIITORULUI,26A,Sector,1912,S+P+2E+Ma,0,0,1994,Ion LUNGU,,,,07.04.2016,03.05.2016
2325,U1,1560,44.443904,26.11177,București,Strada VIITORULUI,33,Sector,1920,S+P+1 E+Ma,0,0,1993,Leonid NEAGOE,,,,07.04.2016,03.05.2016
2326,U3,1561,44.446238,26.112955,București,Strada VIITORULUI,70,Sector,1920,S+P+2E,0,0,1993,Mircea NEICU,,,,07.04.2016,03.05.2016
2327,U1,1562,44.44835,26.115291,București,Strada VIITORULUI,117(119,Sector,1938,S+P+3E,0,0,1993,Mircea NEICU,,,,07.04.2016,03.05.2016
2328,U3,1563,44.449994,26.117402,București,Strada VIITORULUI,157(159,Sector,1938,S+P+2E+Ma,0,0,1993,Emil COROIU,,,,07.04.2016,03.05.2016
2329,U3,1564,44.448143,26.095114,București,Strada VISARION,13,Sector,1932,S+P+5E,0,0,1993,Victor NEDRITA,,,,07.04.2016,03.05.2016
2330,U3,1565,44.448713,26.095041,București,Strada VISARION,19,Sector,1934,S+P+2E,0,0,1993,Eugeniu IORDACHESCU,,,,07.04.2016,03.05.2016
2331,U3,1566,44.449291,26.094828,București,Strada VISARION,25,Sector,1910,S+P+1 E+Ma,0,0,1993,Gabriel NICULESCU,,,,07.04.2016,03.05.2016
2332,U1,1567,44.434725,26.121297,București,Strada VISINILOR,2A,Sector,1935,S+P+2E+Ma,0,0,1993,Dan POPESCU,,,,07.04.2016,03.05.2016
2333,U2,1568,44.417558,26.081953,București,Strada VISTIERILOR,1,Sector,1935,S+P+2E,0,0,1993,Radu PETROVICI,1934; 1935,,,07.04.2016,03.05.2016
2334,U1,1569,44.417369,26.108203,București,Strada VITEJESCU (corp A + B),9,Sector,1941,S+P S+P+2E+Ma,0,0,1993,Adina SIMION,U1 (corp A) U3 (corp B),,,07.04.2016,03.05.2016
2335,U2,1570,44.417213,26.108154,București,Strada VITEJESCU,16,Sector,1940,S+P; S+P+1E,0,0,1993,Adina SIMION,U2. U3,,,07.04.2016,03.05.2016
2336,U3,1571,44.440241,26.127456,București,Intrarea VLADIMIR STREINU,2,Sector,1937,S+P+2E,0,0,1993,Niculaie TUDOSE,,,,07.04.2016,03.05.2016
2337,U3,1572,44.440925,26.127354,București,Intrarea VLADIMIR STREINU,12,Sector,1937,S+P+2E,0,0,1993,Niculaie TUDOSE,,,,07.04.2016,03.05.2016
2338,U2,1573,44.428926,26.119767,București,Strada VULTURILOR,41,Sector,1910,S+P+1E,0,0,1993,Dan POPESCU,,,,07.04.2016,03.05.2016
2339,U2,1574,44.428809,26.120647,București,Strada VULTURILOR,51,Sector,1936,S+P+3E,0,0,1996,Anatolie CAZACLIU,,,,07.04.2016,03.05.2016
2340,U3,1575,44.428872,26.121081,București,Strada VULTURILOR,55,Sector,1890,S+P+1E,0,0,1993,Adina SIMION,,,,07.04.2016,03.05.2016
2341,U2,1576,44.455509,26.090648,București,Strada WASHINGTON,5,Sector,1939,S+P+2E,0,0,1994,Mircea NEICU,,,,07.04.2016,03.05.2016
2342,U2,1577,44.443442,26.073012,București,Strada WITING,26,Sector,1934,S+P+2E,0,0,1994,Ion LUNGU,,,,07.04.2016,03.05.2016
2343,U2,1578,44.443607,26.072684,București,Strada WITING,42,Sector,1930,S+P+4E,0,0,1994,Mircea NEICU,,,,07.04.2016,03.05.2016
2344,U2,1579,44.441693,26.179527,București,Strada ZAMBILA IONITA (bloc 33B),1,Sector,1974,S+P+10E,0,0,1993,Stefan MIHAILESCU,,,,07.04.2016,03.05.2016
2345,U2,1580,44.44289,26.179279,București,Strada ZAMBILA IONITA (bloc 33),3,Sector,1975,S+P+10E,0,0,1993,Stefan MIHAILESCU,,,,07.04.2016,03.05.2016
2346,U1,1581,44.437665,26.06906,București,Strada ZARII,11,Sector,1940,S+P+1E,0,0,1993,Corneliu NICUT,,,,07.04.2016,03.05.2016
2347,U1,1582,44.441101,26.117644,București,Strada ZECE MESE,6A,Sector,1935,S+P+2E+Ma,0,0,1993,Dan POPESCU,,,,07.04.2016,03.05.2016
2348,U3,1583,44.434655,26.118937,București,Strada ZEFIRULUI,3,Sector,1912,S+P,0,0,1993,Niculaie TUDOSE,,,,07.04.2016,03.05.2016
2349,U3,1584,44.434705,26.120106,București,Strada ZEFIRULUI,11,Sector,1928,S+P+2E+Ma,0,0,1993,Niculaie TUDOSE,,,,07.04.2016,03.05.2016
2350,U3,1585,44.434659,26.120718,București,Strada ZEFIRULUI,19,Sector,1928,S+P+1E+Ma,0,0,1993,Niculaie TUDOSE,,,,07.04.2016,03.05.2016
2351,n/a,1,44.418155,26.105842,București,Strada ALEXANDRU BALASANU ,9,Sector,1900,S+P,0,0,1993,Corneliu NICUT,Expertizate și neclasate,,,07.04.2016,03.05.2016
2352,n/a,2,44.449455,26.118825,București,Strada ALEXANDRU RADOVICI,10,Sector,1928,S+D+P+3E+M,6,605,1993,Dragoş BADEA,Expertizate și neclasate,,,07.04.2016,03.05.2016
2353,n/a,3,44.381452,26.121607,București,Strada ALIORULUI,7,Sector,1967,S+P+10E,0,0,1993,Mihaela POPESCU,Expertizate și neclasate,,,07.04.2016,03.05.2016
2354,n/a,4,44.474102,26.151043,București,Soseaua ANDRONACHE,105,Sector,0,S+P,0,0,1997,Horia DUGAN,Expertizate și neclasate,,,07.04.2016,03.05.2016
2355,n/a,5,44.428241,26.094664,București,Strada APOLODOR,3,Sector,1930,S+P+4E+Ma,11,1061,1994,Iorgu NICULA,Expertizate și neclasate,,,07.04.2016,03.05.2016
2356,n/a,6,44.43554,26.041568,București,Strada ARINII DORNEI,4,Sector,1973,S+P+11E,0,0,1995,Nicolae ALEMAN,Expertizate și neclasate,,,07.04.2016,03.05.2016
2357,n/a,7,44.452694,26.103736,București,Strada AUREL VLAICU,166,Sector,1938,S+P+5E,0,0,1995,Grigore ARSENIE,Expertizate și neclasate,,,07.04.2016,03.05.2016
2358,n/a,8,44.417234,26.111755,București,Strada AVALANSEI,13,Sector,1934,S+P,0,0,1993,Alexandru BRANZEI,Expertizate și neclasate,,,07.04.2016,03.05.2016
2359,n/a,9,44.427309,26.151996,București,Strada BABA NOVAC,21,Sector,1965,S+P+10E,0,0,1996,Nicolae CONSTANTINESCU,Expertizate și neclasate,,,07.04.2016,03.05.2016
2360,n/a,10,44.409661,26.115694,București,Strada BALADEI,5,Sector,1984,S+P+9E,0,0,1993,Mihaela POPESCU,Expertizate și neclasate,,,07.04.2016,03.05.2016
2361,n/a,11,44.44685,26.070376,București,Strada BANAT,2bis,Sector,1920,S+P+1 E+Ma,14,365,1993,Radu AGENT,Expertizate și neclasate,,,07.04.2016,03.05.2016
2362,n/a,12,44.455123,26.076958,București,Bulevardul BANUL MANTA,28,Sector,1920,S+P+2E,4,435,1993,Nicolae ROSCA,Expertizate și neclasate,,,07.04.2016,03.05.2016
2363,n/a,13,44.455076,26.076882,București,Bulevardul BANUL MANTA,30A,Sector,1910,S+P+2E+Ma,5,580,1993,Nicolae ROSCA,Expertizate și neclasate,,,07.04.2016,03.05.2016
2364,n/a,14,44.455076,26.076882,București,Bulevardul BANUL MANTA,30B,Sector,1936,S+P+2E,5,360,1993,Nicolae ROSCA,Expertizate și neclasate,,,07.04.2016,03.05.2016
2365,n/a,15,44.456608,26.106277,București,Strada BARBU VACARESCU,44,Sector,1961,S+P+7E+Ma,0,0,1993,Mircea NEICU,Expertizate și neclasate,,,07.04.2016,03.05.2016
2366,n/a,16,44.469663,26.051604,București,Calea GRIVIŢEI,234,Sector,1961,S+P+7E,96,6548,1996,Alexandru HRISTOFOROV,Expertizate și neclasate,,,07.04.2016,03.05.2016
2367,n/a,17,44.433639,26.089522,București,Calea PLEVNEI,131A,Sector,1931,S+P+2E,0,0,1993,Mircea MIRONESCU,Expertizate și neclasate,,,07.04.2016,03.05.2016
2368,n/a,18,44.422443,26.090289,București,Calea RAHOVEI,46,Sector,1923,S+P+2E+Ma,0,0,1993,Alexandru BRANZEI,Expertizate și neclasate,,,07.04.2016,03.05.2016
2369,n/a,19,44.421652,26.087006,București,Calea RAHOVEI,50,Sector,1895,S+P+2E+Ma,6,2389,1995,Nicolae TOPA,Expertizate și neclasate,,,07.04.2016,03.05.2016
2370,n/a,20,44.412901,26.072603,București,Calea RAHOVEI,332(336,Sector,1980,S+P+9E,0,0,1993,Vlad DUMITRESCU,Expertizate și neclasate,,,07.04.2016,03.05.2016
2371,n/a,21,44.443527,26.124703,București,Strada CALUSEI,48,Sector,1930,S+P+1 E+Ma,0,0,1993,Ioan LUNGU,Expertizate și neclasate,,,07.04.2016,03.05.2016
2372,n/a,22,44.436204,26.10574,București,Bulevardul CAROL I,23,Sector,1980,S+P+10E,0,0,1994,Emilian TITARU,Expertizate și neclasate,,,07.04.2016,03.05.2016
2373,n/a,23,44.451125,26.124924,București,Soseaua COLENTINA,1,Sector,1972,S+P+10E,320,374,1991,Mihai NAVODARIU,Expertizate și neclasate,,,07.04.2016,03.05.2016
2374,n/a,24,44.459569,26.130912,București,Soseaua COLENTINA,43,Sector,1967,S+P+10E,88,7205,1993,Mircea NEICU,Expertizate și neclasate,,,07.04.2016,03.05.2016
2375,n/a,25,44.466725,26.137963,București,Soseaua COLENTINA,81,Sector,1982,S+P+10...11E,0,0,1993,Mariana SUCEVEANU,Expertizate și neclasate,,,07.04.2016,03.05.2016
2376,n/a,26,44.468526,26.142394,București,Soseaua COLENTINA,95,Sector,1977,P+10,0,0,1993,Mariana. SUCEVEANU,Expertizate și neclasate,,,07.04.2016,03.05.2016
2377,n/a,27,44.433684,26.103693,București,Strada COLTEI,6,Sector,1920,S+P+1E,0,0,1993,Alexandru FOTACHE,Expertizate și neclasate,,,07.04.2016,03.05.2016
2378,n/a,28,44.433692,26.104662,București,Strada COLTEI,24,Sector,1890,S+P+1 E+Ma,0,0,1993,Mircea MIRONESCU,Expertizate și neclasate,,,07.04.2016,03.05.2016
2379,n/a,29,44.440376,26.112967,București,Strada CORBENI,14,Sector,1905,S+P,0,0,1993,Adina SIMION,Expertizate și neclasate,,,07.04.2016,03.05.2016
2380,n/a,30,44.418981,26.10589,București,Strada CUZA VODA,96,Sector,1890,S+P,0,0,1993,Corneliu NICUT,Expertizate și neclasate,,,07.04.2016,03.05.2016
2381,n/a,31,44.446189,26.107158,București,Bulevardul DACIA,72,Sector,1935,S+P+2E+Ma,0,0,1993,Dan DUMITRESCU,Expertizate și neclasate,,,07.04.2016,03.05.2016
2382,n/a,32,44.445622,26.110397,București,Bulevardul DACIA,98 (68),Sector,1936,S+P+3E+Ma,0,0,1993,Dan DUMITRESCU,Expertizate și neclasate,,,07.04.2016,03.05.2016
2383,n/a,33,44.446536,26.103596,București,Bulevardul DACIA,125 (71),Sector,1931,S+P+2E+Ma,0,0,1993,Dan DUMITRESCU,Expertizate și neclasate,,,07.04.2016,03.05.2016
2384,n/a,34,44.435488,26.028468,București,Strada DEALUL TUGULEA,2 (12),Sector,0,S+P+9...10E,0,0,1993,Constantin CIOVEIE,Expertizate și neclasate,,,07.04.2016,03.05.2016
2385,n/a,35,44.422719,26.103658,București,Bulevardul DIMITRIE CANTEMIR,8,Sector,1963,S+P+8E,0,0,1995,Armand NEFIAN,Expertizate și neclasate,,,07.04.2016,03.05.2016
2386,n/a,36,44.416465,26.104743,București,Bulevardul DIMITRIE CANTEMIR,25,Sector,1961,S+P+7E,0,0,1996,Dan CAPATINA,Expertizate și neclasate,,,07.04.2016,03.05.2016
2387,n/a,37,44.440091,26.078304,București,Strada DIMITRIE GUSTI,3,Sector,1920,S+P+1E,0,0,1993,Mircea PERJESCU,Expertizate și neclasate,,,07.04.2016,03.05.2016
2388,n/a,38,44.383752,26.116175,București,Aleea DRAGOS MLADINOVICI,2(4,Sector,1965,S+P+9E,164,121,1996,Armand NEFIAN,Expertizate și neclasate,,,07.04.2016,03.05.2016
2389,n/a,39,44.383614,26.118154,București,Aleea DRAGOS MLADINOVICI,5,Sector,1965,S+P+9E,80,692,1996,Nicolae CONSTANTINESCU,Expertizate și neclasate,,,07.04.2016,03.05.2016
2390,n/a,40,44.383424,26.117789,București,Aleea DRAGOS MLADINOVICI,7,Sector,1965,S+P+9E,80,65,1996,Armand NEFIAN,Expertizate și neclasate,,,07.04.2016,03.05.2016
2391,n/a,41,44.445553,26.107703,București,Strada DUMBRAVA ROSIE,19,Sector,1928,S+P+2E+Ma,0,0,1993,Dan DUMITRESCU,Expertizate și neclasate,,,07.04.2016,03.05.2016
2392,n/a,42,44.41956,26.107,București,Strada ELENA CUZA,1C,Sector,1920,S+P,0,0,1993,Alexandru BRANZEI,Expertizate și neclasate,,,07.04.2016,03.05.2016
2393,n/a,43,44.418908,26.107439,București,Strada ELENA CUZA,16,Sector,1890,S+P,0,0,1993,Alexandru BRANZEI,Expertizate și neclasate,,,07.04.2016,03.05.2016
